data_collection_log_timestamp,SSEN-2503607020,SSEN-2506608140,SSEN-2509015020,SSEN-2518012120,SSEN-2521012110,SSEN-2522012150,SSEN-2803012140,SSEN-7900001010,SSEN-7900004087,SSEN-7991001005,SSEN-8034001010,SSEN-8079001005,SSEN-8103001005,SSEN-8184001005,SSEN-8184001020
2024-06-16 21:00:00+00:00,2500.5,28775.5,6852,12334,27447,34143.5,26422,36678.5,27156,11164,8155,896.5,13338,27384,25008
2024-06-16 22:00:00+00:00,1747,26359,6269.5,11829.5,25175,29513.5,23817,31374,30082,11389,7907,605.5,12707,27786,23795.5
2024-06-16 23:00:00+00:00,1395,23837,5154.5,9484.5,21004.5,30724,24624,29311,25645,10699.5,7063.5,556.5,15921.5,23474,20377
2024-06-17 00:00:00+00:00,1062.5,21517.5,3207,9103.5,16882,31407.5,21707,19877,19281.5,7539.5,5853.5,608.5,11396,19340.5,17251
2024-06-17 01:00:00+00:00,4787.5,17753.5,7821.5,7385.5,15884,25952,23903.5,19619.5,15125.5,6542.5,5687,703,8519,15145.5,15684
2024-06-17 02:00:00+00:00,15646.5,15177,46150.5,6220.5,13770.5,22992.5,18933.5,13940,13177,5136.5,5341.5,412,7853,14146.5,13342
2024-06-17 03:00:00+00:00,13822.5,12718,22118,5865.5,13426.5,18855.5,17536,11982.5,11673,4801.5,4034,304,6787,12083.5,12976.5
2024-06-17 04:00:00+00:00,12179.5,11676,8196,5557.5,13846,18170,17709,16212.5,10337,4921,3964,403.5,6595.5,12031,12455
2024-06-17 05:00:00+00:00,9169.5,13159.5,7046,5204,15770,17067,13992,16204.5,10625,5085,3650,448.5,7480.5,11463.5,12335
2024-06-17 06:00:00+00:00,9124.5,14815,10164,6493.5,20776.5,17753.5,13531,28364.5,11284,5201.5,3840.5,318.5,11041.5,12296.5,13821.5
2024-06-17 07:00:00+00:00,4800,19532,16396.5,9189,19702,22918,16652.5,30901,13077.5,8048,5676.5,569,10667,17228.5,18113.5
2024-06-17 08:00:00+00:00,5117,22972,14445.5,9459,21223,23504,20169,27864,14872.5,9384,6714,588.5,13094.5,22030.5,21951
2024-06-17 09:00:00+00:00,3210.5,24699.5,5015,9280.5,18880.5,22604,19113.5,20436,17822.5,9373.5,7554,365.5,10047.5,25296.5,23122
2024-06-17 10:00:00+00:00,5751,22972,3809.5,11231.5,21183,21378.5,21395.5,22967,16778,10464.5,6007,416.5,10646,25928.5,25248
2024-06-17 11:00:00+00:00,3832.5,20707,6606.5,9644.5,22378,20241,19640.5,23009,16539.5,10013,6117,520,11442.5,24606.5,26282.5
2024-06-17 12:00:00+00:00,2723.5,22671,6203,11966,20441.5,22076,20733,34606.5,18818,12317.5,7288.5,375.5,10477,26105,28038
2024-06-17 13:00:00+00:00,3402,22006.5,4830,11059.5,21572,24459.5,21180.5,27247,18312,10723,7574,295.5,14166.5,27833,31159.5
2024-06-17 14:00:00+00:00,3603,23714,3645,10829.5,21387,23082,22342.5,19743,19760.5,11795,9059.5,450,11273.5,25556,27879
2024-06-17 15:00:00+00:00,3522,24496,4284.5,8498,22516.5,21052.5,18399,22057.5,17180.5,10413,7404,742.5,10093.5,28768.5,29954.5
2024-06-17 16:00:00+00:00,4221,22982.5,4741,10311,27548.5,23801,23469,20763.5,17238,11086,7419,659,11363,26675.5,28803.5
2024-06-17 17:00:00+00:00,3466,23765,6529,14221.5,25164.5,27698,25266,28214.5,19433,10310,10577.5,697.5,14193,25723.5,30761
2024-06-17 18:00:00+00:00,7494.5,30107.5,6409,14250,25559,29630.5,29959.5,33155,18954.5,13699.5,12159,324,18309,29601,30740
2024-06-17 19:00:00+00:00,6172,29630,10465,11747.5,26126,37703,33714,33121,23653.5,15447,11427.5,268.5,18265,36722,35204
2024-06-17 20:00:00+00:00,5320,28887.5,11161.5,14342,28451.5,34623,29259.5,33844,28115,18214,11043,714,14664.5,39790.5,33473.5
2024-06-17 21:00:00+00:00,3385,27098,7860.5,13172.5,28068,30910.5,28587,40867.5,28495.5,13840,9539.5,740.5,13420,35400,31689.5
2024-06-17 22:00:00+00:00,3824,27199,7812.5,13685.5,26265,29733.5,29067.5,42872,29513.5,12407,8429.5,928,14351.5,29927.5,27293
2024-06-17 23:00:00+00:00,3002,24667.5,4385,12962,20000.5,24248,24163,33276.5,24559.5,10393.5,8502.5,530.5,11807.5,25034,21568
2024-06-18 00:00:00+00:00,2700.5,19124.5,3442.5,8436.5,14923.5,23001.5,20850,19391.5,19785,8130.5,7307.5,462.5,11011,19081,17917.5
2024-06-18 01:00:00+00:00,6667,16172,6092.5,8179.5,13015.5,18697,21935.5,18504,15178.5,6975.5,5561.5,263,9154.5,15413.5,14712
2024-06-18 02:00:00+00:00,14724,13459,40837.5,6588,11981,17375.5,17351.5,13454,11506.5,6510,4142.5,363.5,7417.5,13747,13292.5
2024-06-18 03:00:00+00:00,10131.5,12410.5,16753,5499,11865.5,13607,16940.5,12463,10653,5295,3675.5,355.5,6487.5,12174,12804
2024-06-18 04:00:00+00:00,9266.5,11897.5,6189.5,5182.5,13383.5,14290.5,14712,17340,10781.5,5541.5,3972,260.5,6423.5,12329.5,12010.5
2024-06-18 05:00:00+00:00,7180.5,12347,8310.5,5582.5,15640,12161,13373.5,17677.5,11345,6276.5,4166,268,9204,12118,12151.5
2024-06-18 06:00:00+00:00,5146.5,13494,8417.5,6084.5,17079.5,14158,15753,27997,10806.5,5650,4053.5,312,10193.5,12858.5,14119
2024-06-18 07:00:00+00:00,6450.5,20658.5,12550,7306.5,17641.5,20709.5,19114.5,29349.5,13153,8861.5,5913.5,518,10833.5,16845.5,20163.5
2024-06-18 08:00:00+00:00,6146.5,23410.5,17711.5,9104,21314,25470,18999.5,31783,18186,11596,7234,529.5,11286.5,19206,26254
2024-06-18 09:00:00+00:00,4027,23371,8032,6967.5,19184.5,21035,20026.5,25075.5,18017,9650.5,8463.5,380.5,11650.5,22757,28681.5
2024-06-18 10:00:00+00:00,4580.5,21702,8315,9690.5,20812,23008.5,20642,21059,17649,8044,6552.5,321,12742.5,25494,31916
2024-06-18 11:00:00+00:00,5820.5,23572.5,6334.5,10274,18719,21787,21176,22656,16947.5,6907.5,6472,250,13663,25593.5,36877
2024-06-18 12:00:00+00:00,5930,21589,4664,9914,18338,21112,21446,30882,18412,8515.5,5899.5,366,12373.5,25578,39180
2024-06-18 13:00:00+00:00,6536.5,19797.5,5118,8537,23663,21555,19532.5,26706.5,19762,8709,6605,493.5,12592.5,27296,36471.5
2024-06-18 14:00:00+00:00,3096,20111,5572,9136,22577,22240.5,18308,22044,20002.5,7914.5,6975,330.5,10889,24903.5,33449
2024-06-18 15:00:00+00:00,3175.5,20346.5,4080,12297,19672.5,19404,18429.5,17601,16986.5,7102.5,7636,337,10432,25772.5,32262.5
2024-06-18 16:00:00+00:00,3726.5,19435,4019.5,13344.5,24322,23128.5,21295,19305.5,16585,7400,5494.5,288,8526,25347.5,33045.5
2024-06-18 17:00:00+00:00,6474,20402,7751,14367,24428,24346.5,25334.5,26345,15519.5,9184,6428,299.5,12929,27136,34179.5
2024-06-18 18:00:00+00:00,7514,23588.5,9952,13573.5,24590,29097,32343.5,29682,19229.5,11416.5,9125,296.5,16155.5,28125.5,33222
2024-06-18 19:00:00+00:00,7531.5,30801,10639.5,14104,25838.5,38648.5,30046,31968.5,26194,15382,9821,288.5,15950,32796.5,39411.5
2024-06-18 20:00:00+00:00,4227,31124.5,9391,12907,25018.5,40761,30244.5,27833.5,29933.5,15384,8500,1153,14732,34040,43291
2024-06-18 21:00:00+00:00,3858.5,30913,7051,11879.5,27281,35880.5,29180.5,38714.5,26957.5,12749,9944,885,13136.5,32400.5,37143.5
2024-06-18 22:00:00+00:00,6633.5,28397,5858,12364.5,22254,32130,26647.5,35637,28501,12349,8270,476,12753,30633,28945
2024-06-18 23:00:00+00:00,4801.5,23682.5,5810,9871,18068.5,30519.5,23501,32213,27655.5,9383,7425.5,553,14049,26409,21664
2024-06-19 00:00:00+00:00,4505,17785,3708.5,8283,15706,31933,21084,26292.5,23248,7025,6245,342,9712.5,18871,17375.5
2024-06-19 01:00:00+00:00,9037,16033.5,8557.5,7321,14065,24751,22337.5,18704,17325,5825.5,5123,289,9067,15126,16040.5
2024-06-19 02:00:00+00:00,17653.5,12890,41281.5,6982,11935,23743,21513.5,13443.5,13851,5837.5,3898,321.5,7196,12976.5,14372.5
2024-06-19 03:00:00+00:00,14784,12288,19277.5,7115.5,12218.5,20244.5,18829.5,13057,12334.5,5207,3650.5,310.5,6815,12393,14027
2024-06-19 04:00:00+00:00,10495.5,10633.5,6250,5401,11976.5,19969.5,18698.5,16763,10815,4886,3375.5,276.5,6192.5,12319,12741.5
2024-06-19 05:00:00+00:00,7772.5,13211.5,6719.5,6027.5,14984.5,19401,16492,19784.5,12002,5403.5,3337.5,248,9076,11357.5,12944
2024-06-19 06:00:00+00:00,5664.5,12957.5,8225.5,7696,17393.5,18237.5,13754,27165,11969,5723.5,4305,311,10074,14088.5,13541.5
2024-06-19 07:00:00+00:00,5153,18821.5,15960,8259.5,17780,24028,19953.5,30094.5,14409,8245,6669.5,594.5,10679.5,17618,18024.5
2024-06-19 08:00:00+00:00,8349.5,21198,15453.5,8057.5,20249.5,26444,19328.5,35176.5,17960,10929.5,8162.5,534,11213.5,21800,23726
2024-06-19 09:00:00+00:00,3856,21934.5,5628,8783,18325,22353.5,17160.5,24842,18865.5,8426.5,7424,457,12137,21047.5,22840.5
2024-06-19 10:00:00+00:00,3497.5,23291,4490.5,9018,19277.5,20837.5,19391,19076.5,16223,8074,7435.5,785.5,11019,23797.5,21029
2024-06-19 11:00:00+00:00,4540.5,24227.5,3339,9200.5,19896.5,21319.5,21618.5,24560.5,14988,8143,7758,664.5,12759.5,23030,28443
2024-06-19 12:00:00+00:00,4556.5,21458,2725.5,8535,18516,22595,21880,30633.5,18740.5,9427.5,7483,766,12394.5,24948,28304.5
2024-06-19 13:00:00+00:00,4004,21666,6754.5,9069,17649.5,26990.5,21876.5,31245.5,18167,9411.5,7097,534.5,12055.5,24174,34989
2024-06-19 14:00:00+00:00,4018,22891,5139.5,10689,18101.5,24371.5,19859,23380.5,17500,8668.5,6922.5,406,12415.5,26921,32783
2024-06-19 15:00:00+00:00,4317,21862,4961,9742.5,20059,18290.5,22193.5,20654,13897,7157,7773.5,297.5,13412,22879,29493.5
2024-06-19 16:00:00+00:00,4947.5,21291.5,3405,11891.5,21896.5,22278.5,23478.5,18864,14931,6702,5624.5,407.5,10566.5,22991,26505
2024-06-19 17:00:00+00:00,4978.5,24374,4008,11779,26824,23556.5,27405,24814,17642.5,9895.5,8420,509.5,13684.5,25909,33429.5
2024-06-19 18:00:00+00:00,6203.5,27378.5,6071.5,12751.5,20564.5,26831.5,33883.5,33267.5,18341,9205,7893.5,641,17489.5,27917,34238
2024-06-19 19:00:00+00:00,5334,29208.5,7804.5,12350.5,27081.5,32933.5,29066.5,31288.5,24894.5,14180,10563.5,1301.5,17550.5,34520,36602
2024-06-19 20:00:00+00:00,5742.5,27916.5,8975.5,14644,23864,34607,31335.5,29733.5,24675.5,16465.5,11002.5,771.5,13965,37016.5,36292
2024-06-19 21:00:00+00:00,3595,27359,7957,13603.5,26697,30272,28994.5,38919.5,25346.5,12902.5,8066,557,14123,32065.5,35035.5
2024-06-19 22:00:00+00:00,4821,27427,7299,14291.5,25037.5,27447.5,28546,32864.5,24950.5,13526.5,7642,572.5,15204,30633.5,30298
2024-06-19 23:00:00+00:00,4537.5,24524.5,4434,11407.5,21469.5,23202,27072,29844,21418,9733.5,8497.5,555.5,12424,21805,24198
2024-06-20 00:00:00+00:00,3905,18598,3003,8980.5,17251.5,21463,19610.5,21455,19150.5,9400,6840.5,490.5,9980.5,19087.5,19419
2024-06-20 01:00:00+00:00,8040,18778,7236.5,7346,14557.5,17020.5,23468,19537,14984.5,6988.5,5994.5,379.5,8789.5,15346.5,16325.5
2024-06-20 02:00:00+00:00,13491,12793.5,39556.5,6032.5,13783.5,16781.5,21169,12899,12294.5,5932,3874.5,239.5,8047,13407.5,14242
2024-06-20 03:00:00+00:00,10290.5,11961.5,15705.5,6701,14148.5,14229.5,20411,12579.5,10592,5563.5,3799.5,289,7784.5,13047,12745.5
2024-06-20 04:00:00+00:00,7804,11031,6446,5279.5,15671.5,13729,17334.5,17194.5,10430.5,5300,4089,319,7333,11773,13546
2024-06-20 05:00:00+00:00,7328,12063,5750.5,6306,18240.5,13453.5,13570.5,17855.5,10650,5255,4064,286.5,8532,12036.5,13138.5
2024-06-20 06:00:00+00:00,6875,14481,9440,7220,19191,15157,15156,26982.5,10817.5,5375.5,4121,203.5,11124.5,14211.5,14027.5
2024-06-20 07:00:00+00:00,6412.5,20260.5,15459,8079,21028.5,20437,19685.5,32559,13324.5,7363.5,6036,643,11041.5,18802,17358.5
2024-06-20 08:00:00+00:00,4946,22996.5,11205,8294,20340,24714,21280.5,31607,16598.5,12124,6415.5,623,13030,21952.5,24688
2024-06-20 09:00:00+00:00,2579.5,22305.5,4285,9081.5,17008.5,20720.5,20006,21450,18818.5,9699.5,6989.5,328,10697.5,21609.5,23200
2024-06-20 10:00:00+00:00,5228.5,21864,5963,8757.5,20263,20390,21659.5,24149.5,17411,10923.5,6960.5,348.5,11465.5,22953.5,26287.5
2024-06-20 11:00:00+00:00,4771,24171.5,7569.5,9762.5,20241,19804,20854.5,20521,16683.5,10128.5,7299.5,410,11864,21328.5,29389
2024-06-20 12:00:00+00:00,4186.5,20943,6480.5,11811.5,18935,21110.5,20497,29186,17202.5,10044,6360,325.5,11884,22338.5,33590
2024-06-20 13:00:00+00:00,4240.5,23145.5,6702,11588,18393,21599.5,19090.5,25313.5,17078.5,10521,7739.5,414.5,11741.5,25527.5,29269.5
2024-06-20 14:00:00+00:00,5173,24486.5,4991.5,9016.5,22620.5,22032,18915,19222.5,17756,10008.5,7113.5,374.5,10162,25950,34817.5
2024-06-20 15:00:00+00:00,4327,20536.5,3873.5,8301,23280,18846,18527,19175.5,14774.5,8825.5,7419,345,9281,25817.5,27876
2024-06-20 16:00:00+00:00,4403,22852.5,4882,11296,22537,18610,21487,19022,17137.5,9265,6577,404,10090,22921,27867.5
2024-06-20 17:00:00+00:00,7697,27127.5,4826.5,13606,23795.5,24234.5,29279.5,25665,16376.5,10927,9530.5,336,13501.5,22518.5,26791.5
2024-06-20 18:00:00+00:00,5797.5,27984.5,5815.5,13950,21745.5,28346,34607.5,31178,19858,10546.5,9441.5,410.5,15842,26611,27627
2024-06-20 19:00:00+00:00,5079.5,30924,8312.5,13819.5,23956.5,30724,35012.5,27325.5,23949,14618.5,9040,356.5,15817,27757,32031.5
2024-06-20 20:00:00+00:00,4629.5,29135.5,8852,13969,27395,32319,34027,27167,26418.5,13119,10378.5,656.5,15095,27164.5,34963
2024-06-20 21:00:00+00:00,4531.5,27425.5,9983.5,12035,26626.5,29958.5,33737.5,35371.5,27343,15372.5,9912,362,12893,26982,28638.5
2024-06-20 22:00:00+00:00,4621,26274,8032,13040.5,23603.5,29945.5,32457,31476,26950,12272.5,9135.5,651,12684.5,26921.5,28562.5
2024-06-20 23:00:00+00:00,3407.5,22538.5,6107,10494.5,20559.5,27086.5,27228.5,27006.5,22703.5,11014,8200.5,360,11546.5,23750.5,21899.5
2024-06-21 00:00:00+00:00,2700.5,20380,3882.5,8478,17522.5,23399,23698.5,21298.5,20136,7113,7112,313.5,11319,20787,17813
2024-06-21 01:00:00+00:00,7746.5,17721,9700.5,7639,15388.5,17470,25037,20113.5,16173.5,6812,5023,394.5,10564.5,18171.5,15478
2024-06-21 02:00:00+00:00,15037.5,12781,38982.5,6275,13914.5,17335,22864,12361,12846.5,5246.5,3950.5,280,9587.5,15574.5,15164.5
2024-06-21 03:00:00+00:00,14125,12446.5,15916.5,5709,12919.5,15870.5,20733,14907.5,11492,4706,3733,216,8857.5,13349,13134.5
2024-06-21 04:00:00+00:00,9478,11594,7355.5,6080,13619,14523,18839.5,16968,11054.5,5206,3390,324,7222.5,13262.5,13675.5
2024-06-21 05:00:00+00:00,6655.5,12143,7207.5,6621,14791,14160,16463,16498.5,11374.5,6757,3416,293,7814,12692,12929
2024-06-21 06:00:00+00:00,4098,15345.5,8017,6770,16861.5,13885.5,16821.5,28736,12195.5,6400,3814,204.5,10191,15600,13473
2024-06-21 07:00:00+00:00,5486.5,18927.5,13788.5,7464.5,21572,20688,18756.5,32733.5,13756,8013.5,5660,294,11045,17696.5,17214.5
2024-06-21 08:00:00+00:00,4692.5,20645.5,16655.5,8629,20104.5,23029.5,18834,25726.5,16025,10176,7365,408.5,14631,21322,23042.5
2024-06-21 09:00:00+00:00,4440.5,23180.5,4976.5,9159.5,21085.5,21420.5,19036,21151,18477.5,10504,7372,416,13821.5,24430,29135
2024-06-21 10:00:00+00:00,3453.5,24672,6005,9958.5,19193,20751,20296.5,23930,18423,10602,6578.5,443.5,12447,26914.5,30763.5
2024-06-21 11:00:00+00:00,4838.5,23552.5,6805.5,11195.5,18713.5,20258.5,20243,24333,19631.5,11420.5,7988,490,11783,23681.5,31449
2024-06-21 12:00:00+00:00,4939.5,25901.5,4884,11281.5,19773.5,21127,21673.5,31082.5,19315.5,11233,6855.5,337,12659,27274.5,34169.5
2024-06-21 13:00:00+00:00,4256,26031.5,3646.5,11076,20325,21834.5,21432,31152,19848.5,10641,6969.5,395,11547.5,27036,35675.5
2024-06-21 14:00:00+00:00,4388.5,22295.5,5109.5,10868,19970.5,22755,19705,30108.5,19078.5,8147,8522.5,227.5,12621,27916,34003.5
2024-06-21 15:00:00+00:00,4809.5,19227.5,5079,9882,21628.5,19117.5,20114.5,23890.5,18403.5,9163,6350,315.5,12418,26492.5,31345
2024-06-21 16:00:00+00:00,6829,20618,3662,11144,21192.5,21385.5,20503.5,19489,17923,11068.5,7558.5,209.5,11061.5,25829.5,27173.5
2024-06-21 17:00:00+00:00,4769.5,25753.5,5271,13850.5,23891,23619,27836,28402,18009,10762.5,7518,352.5,14849.5,25442,29787.5
2024-06-21 18:00:00+00:00,5133.5,27584,7160,16983.5,27667.5,26615,29114,38447,18778,10598.5,7330.5,210.5,15008.5,29969.5,31305
2024-06-21 19:00:00+00:00,5108.5,28106,8568,13617,24246.5,32421.5,30905,35757.5,21027.5,13072.5,7516.5,296.5,15125,27636.5,32542
2024-06-21 20:00:00+00:00,5062,28116,8718.5,12749,24638,34278.5,30007,31477.5,24172.5,14693,8916.5,551.5,14927.5,27974.5,35495
2024-06-21 21:00:00+00:00,3590,26809,7655,11792.5,27433.5,30005,30706,34167,20814,11141.5,8938,777,13223.5,28100.5,30420
2024-06-21 22:00:00+00:00,4011.5,25777.5,8537.5,11818,22522.5,27856.5,27961.5,33067.5,24463.5,11599,8421,472.5,13838,26151,26119.5
2024-06-21 23:00:00+00:00,3512.5,23653.5,7349,12156,21198,25854.5,25486,26703,22201,11069.5,7448,320.5,15421,22948.5,21801
2024-06-22 00:00:00+00:00,3353.5,20076,5605.5,9985.5,18841,31550.5,24470.5,21293.5,21146,8444,5570,373.5,13532,17803.5,18609
2024-06-22 01:00:00+00:00,6362,20338,8243,8960.5,16211,24476,23889.5,17586,17598,8966,5177.5,232.5,12232.5,15586,17651
2024-06-22 02:00:00+00:00,10198.5,18864.5,38334,7076.5,13951,22806,21465,14474.5,13538,6148,5270.5,346.5,9337.5,14526,14865.5
2024-06-22 03:00:00+00:00,8707.5,17674.5,16925.5,6196.5,13433.5,18120,20706,16361,11959,5331,4363,365,6838,13676.5,16031.5
2024-06-22 04:00:00+00:00,6433.5,12938,5892,5895.5,14267,15756,18455,17521,11795.5,5701,4346,266,7356.5,13008.5,13371
2024-06-22 05:00:00+00:00,4525.5,14177.5,4484.5,5657.5,16183.5,15375,15971.5,18001.5,11240.5,5128,4251,342.5,8163.5,12916,13193.5
2024-06-22 06:00:00+00:00,3092.5,14885.5,5759,6398.5,15870.5,15591.5,14139.5,24571.5,11599,5233.5,3824,340,9952,12643.5,13514
2024-06-22 07:00:00+00:00,4144.5,15797,11037,6013.5,17386,18629,17025,26785.5,13061.5,6781,4594,366,8378,15196,14842
2024-06-22 08:00:00+00:00,4932.5,22620,10192,7767.5,18189.5,21797.5,20717.5,23903,15541.5,9062.5,6226.5,389,9746.5,18074.5,16594
2024-06-22 09:00:00+00:00,3617.5,23600,8884.5,7768,21289,26594.5,21397.5,22583.5,16223.5,10420.5,6325,679,11738.5,20388.5,18513
2024-06-22 10:00:00+00:00,5294,25432.5,6483,9787.5,22607,27289.5,25869,22014,21820,12057.5,6711.5,408,12214,21810,22027
2024-06-22 11:00:00+00:00,5385.5,26485,8590.5,11816.5,23846.5,27909.5,26119.5,28450.5,20801.5,13264.5,8451.5,462.5,12839,26397.5,27488
2024-06-22 12:00:00+00:00,6775.5,25137,7100.5,14357,25375,25558,24520,36946.5,23437.5,15238.5,8062.5,463,14023.5,29967,27863.5
2024-06-22 13:00:00+00:00,5431.5,28969.5,6335.5,12504,24006.5,26437.5,24659.5,36249,23150,13287,9736.5,292,14500,26468.5,29177.5
2024-06-22 14:00:00+00:00,5778.5,28240,4792.5,13320,23879.5,27348.5,29538.5,29118.5,21518.5,11406,10354,454.5,13723.5,25524.5,29170.5
2024-06-22 15:00:00+00:00,6315,23078.5,3144,12742,22226.5,24530.5,26969,27644.5,20002.5,9631.5,9742.5,415.5,12734,24154.5,26101
2024-06-22 16:00:00+00:00,6625,23427.5,4292.5,13542.5,21466.5,23217,24791,22474,19652,8187.5,9868.5,317.5,10127.5,21379,23990
2024-06-22 17:00:00+00:00,6101.5,24511,8223.5,13399,22948.5,25114.5,26361,37688,20383,11756.5,7871.5,319,14660.5,22024.5,22442
2024-06-22 18:00:00+00:00,5746.5,24517.5,7659.5,12369.5,24379,26629.5,29800.5,39424,19561.5,12535.5,9226.5,342.5,15009.5,25823,24325.5
2024-06-22 19:00:00+00:00,5557,29285.5,7322,10348,24751.5,29560.5,31679.5,30713.5,21202.5,12366,8863.5,379.5,14886.5,24473.5,29671.5
2024-06-22 20:00:00+00:00,5555.5,30524,6867,10804.5,24273.5,31858.5,27397.5,31229,21371,12899,8009,450,12249,23369.5,28300.5
2024-06-22 21:00:00+00:00,6194.5,28031.5,5144,10701,23533,28768.5,27978,32474,20323,10133,7699.5,466.5,12382.5,24520.5,26759.5
2024-06-22 22:00:00+00:00,5174.5,27864,4844,10299,19923.5,24764.5,26556.5,30285,25990.5,10429.5,8230.5,324,12693,25488.5,24502
2024-06-22 23:00:00+00:00,4150,23382,3649.5,10237.5,19036,23846,23857,29447,23290,9115,6723.5,507.5,13929,23592,19448
2024-06-23 00:00:00+00:00,3477,20209,4137.5,10440,16568.5,25651.5,22750.5,24488.5,20344,8923,6078.5,376,12164.5,19940,18972
2024-06-23 01:00:00+00:00,7505,17146.5,7243.5,8176.5,15917,19073,23772.5,20969.5,18800.5,7057.5,5178.5,349.5,11776,15927.5,15950.5
2024-06-23 02:00:00+00:00,11225,13476,39430,7300,13962.5,17573.5,20693,14398.5,14047,5590.5,4631,257.5,7761,14956,14226
2024-06-23 03:00:00+00:00,8813.5,12750.5,17964,6241.5,13273,14416,18180.5,13751.5,12359.5,5283.5,3693.5,292.5,7393,13752.5,13425
2024-06-23 04:00:00+00:00,7915,12398,7147,5497,12362.5,12481,15214,17558,11551.5,6626.5,3749.5,312,6450,12617.5,13129
2024-06-23 05:00:00+00:00,5661,12314.5,5638,5860.5,13515.5,13038,11535,17872.5,11241,6758,3427,348,8224.5,12260.5,13840
2024-06-23 06:00:00+00:00,2734.5,12667,4784,6968,15445,12038,12729,26798.5,11102.5,5328.5,3534.5,293.5,8159,12471.5,13344.5
2024-06-23 07:00:00+00:00,3619.5,15311,7225,6624.5,16544,14493.5,14607,25440,13115.5,5715,4059.5,194,7050.5,14350,14284
2024-06-23 08:00:00+00:00,3692.5,19308,12492.5,8240.5,20575,20480,18555.5,20814,14287.5,7246.5,6443.5,433,8446.5,19279,17460.5
2024-06-23 09:00:00+00:00,2987.5,23611,5879.5,9144.5,23718.5,25085.5,23861.5,20808,16484.5,8800,9630,537,11583,21770.5,18989.5
2024-06-23 10:00:00+00:00,3766.5,24524.5,5004,9158,23443,27916,26466.5,25401,19844.5,9357,7745,406.5,11433.5,23697.5,19403
2024-06-23 11:00:00+00:00,5960,27849.5,10395,12133,23532.5,25351.5,27541.5,32231,21786,10015.5,7798.5,1139.5,13106.5,23380.5,25934.5
2024-06-23 12:00:00+00:00,5467,22984,7965,12675,22638.5,24416.5,29474,37541.5,22025.5,10104,6988,895,12545.5,25532.5,34477
2024-06-23 13:00:00+00:00,5440,26072,9297,13855.5,26475.5,25134,30192,33708,23370,9442.5,5569,612.5,12524,26846.5,32059.5
2024-06-23 14:00:00+00:00,5069.5,25104.5,6191.5,12681.5,28708.5,23748.5,27666.5,27132,20919,9309.5,6809.5,719.5,11652,24530,31009
2024-06-23 15:00:00+00:00,4566.5,22811,4649,11731,25547.5,24427,28701,26216,19128,9607,6567,553.5,10055,23245,28386.5
2024-06-23 16:00:00+00:00,6300.5,29093,5872,14385.5,25068.5,26929.5,25816.5,22338.5,17689,11410.5,8859.5,884.5,9488,23180,29055
2024-06-23 17:00:00+00:00,6216.5,31375,7986.5,12827,23364,31435.5,30140,38508,19988.5,13706.5,11131,250.5,11666.5,26054,31739.5
2024-06-23 18:00:00+00:00,6931,29793,7875,13244,25583.5,35607.5,30509.5,48330,22276,10944,9636,814,14234.5,33029.5,36458.5
2024-06-23 19:00:00+00:00,7427.5,35450.5,10154.5,14130,23392.5,38408.5,29737,37760,24232,12571.5,11079.5,748,17323.5,33247,40390
2024-06-23 20:00:00+00:00,7042.5,33595.5,7893.5,12395,24829,36551,34577,34350.5,23838.5,18017,9697,398,15219,32126.5,37455
2024-06-23 21:00:00+00:00,8979,29652.5,9060,11032.5,23865.5,29299.5,34876.5,35419,25589.5,14101,9572,483.5,11559.5,31324.5,31806.5
2024-06-23 22:00:00+00:00,6305,28092,5694,11925,25819.5,29714,34174,31013,26202,12812,8982,759,13849.5,28292,27622.5
2024-06-23 23:00:00+00:00,3786,21204.5,5243,9390,22299.5,24819,27689,30644.5,23981.5,12207.5,8889,410,13682,26140,24239.5
2024-06-24 00:00:00+00:00,3271.5,18177.5,4508.5,8562,19933,32563.5,26204.5,26362,19053.5,8773.5,7067.5,397.5,11957,21019.5,19483.5
2024-06-24 01:00:00+00:00,8002,19885.5,8782.5,7081,16902.5,26872.5,26369,19069.5,16896,7219.5,5255.5,274,10802.5,17370.5,17107
2024-06-24 02:00:00+00:00,11976,15590.5,42207.5,6128.5,15220.5,23536.5,24710.5,16352.5,13380.5,5616.5,4424,294,8993,15332,15939
2024-06-24 03:00:00+00:00,11269.5,12915,17823.5,6625.5,14625.5,19503.5,23285.5,15934,12008.5,5114.5,4101.5,355.5,8151.5,13307,14618
2024-06-24 04:00:00+00:00,8607,12617.5,6556.5,5848,15672,18850,21742,18997,11266.5,5569.5,4108.5,268,6817,12876.5,14133.5
2024-06-24 05:00:00+00:00,6834,12571,6697,6292.5,16199,18335.5,14295.5,19864.5,11097,5361,4113.5,276.5,7244,12686.5,14073.5
2024-06-24 06:00:00+00:00,6061,13681,7906,6674,18145.5,17959.5,15035,31781,12605,6167,4742,352.5,10010,13767,15412
