day,hour,soc,action_scalar,action_power,demand_delta,import_price,export_price,spread,net_community,raw_demand,modified_demand
0,17,0.6,-1.0,-0.4,-0.38,0.8616999983787537,0.39910000562667847,0.4625999927520752,0.2526000142097473,0.3140999972820282,-0.06589999794960022
0,18,0.19999999999999996,-1.0,-0.4,-0.38,0.9108999967575073,0.421099990606308,0.48980000615119934,0.35530000925064087,0.4507000148296356,0.0707000195980072
0,19,0.0,-1.0,-0.4,-0.18999999999999995,0.5794000029563904,0.2816999852657318,0.29770001769065857,0.4415999948978424,0.5679000020027161,0.3779000020027161
0,20,0.0,-1.0,-0.4,-0.0,0.5882999897003174,0.2856999933719635,0.3025999963283539,0.4528999924659729,0.6252999901771545,0.6252999901771545
0,21,0.0,-1.0,-0.4,-0.0,0.5759999752044678,0.2800000011920929,0.2959999740123749,0.44350001215934753,0.638700008392334,0.638700008392334
0,22,0.0,-1.0,-0.4,-0.0,0.5519999861717224,0.2694000005722046,0.2825999855995178,0.38359999656677246,0.5845999717712402,0.5845999717712402
0,23,0.0,-1.0,-0.4,-0.0,0.49799999594688416,0.2451000064611435,0.25290000438690186,0.29980000853538513,0.5230000019073486,0.5230000019073486
1,0,0.0,-1.0,-0.4,-0.0,0.4302999973297119,0.21490000188350677,0.21539999544620514,0.249099999666214,0.5002999901771545,0.5002999901771545
1,1,0.0,-1.0,-0.4,-0.0,0.4320000112056732,0.21570000052452087,0.21630001068115234,0.241799995303154,0.4821999967098236,0.4821999967098236
1,2,0.0,-1.0,-0.4,-0.0,0.39969998598098755,0.20110000669956207,0.19859997928142548,0.18860000371932983,0.461899995803833,0.461899995803833
1,3,0.0,-1.0,-0.4,-0.0,0.38999998569488525,0.19689999520778656,0.1930999904870987,0.18520000576972961,0.44679999351501465,0.44679999351501465
1,4,0.0,-1.0,-0.4,-0.0,0.4050999879837036,0.20340000092983246,0.20169998705387115,0.18219999969005585,0.4368000030517578,0.4368000030517578
1,5,0.0,-1.0,-0.4,-0.0,0.4300000071525574,0.21490000188350677,0.2151000052690506,0.1639000028371811,0.43650001287460327,0.43650001287460327
1,6,0.0,-1.0,-0.4,-0.0,0.47999998927116394,0.2371000051498413,0.24289998412132263,0.09189999848604202,0.42160001397132874,0.42160001397132874
1,7,0.0,-1.0,-0.4,-0.0,0.5123000144958496,0.2517000138759613,0.2606000006198883,0.017100000753998756,0.3244999945163727,0.3244999945163727
1,8,0.0,-1.0,-0.4,-0.0,0.492000013589859,0.2425999939441681,0.24940001964569092,-0.02590000070631504,0.1347000002861023,0.1347000002861023
1,9,0.0,-1.0,-0.4,-0.0,0.3720000088214874,0.18889999389648438,0.18310001492500305,-0.06849999725818634,-0.07519999891519547,-0.07519999891519547
1,10,0.38,1.0,0.4,0.4,0.09000000357627869,0.06260000169277191,0.027400001883506775,-0.03999999910593033,-0.1762000024318695,0.22380000352859497
1,11,0.76,1.0,0.4,0.4,0.05570000037550926,0.0471000000834465,0.00860000029206276,0.03799999877810478,-0.29899999499320984,0.10100001096725464
1,12,1.0,0.7648537158966064,0.3059414863586426,0.25263157894736843,0.02630000002682209,0.03400000184774399,-0.007700001820921898,0.1453000009059906,-0.4424999952316284,-0.18986841628426
1,13,1.0,1.0,0.4,0.0,0.0,0.016899999231100082,-0.016899999231100082,0.21639999747276306,-0.5605000257492065,-0.5605000257492065
1,14,1.0,1.0,0.4,0.0,0.0,0.017100000753998756,-0.017100000753998756,0.12870000302791595,-0.5922999978065491,-0.5922999978065491
1,15,1.0,1.0,0.4,0.0,0.05999999865889549,0.04910000041127205,0.010899998247623444,0.09749999642372131,-0.47040000557899475,-0.47040000557899475
1,16,1.0,1.0,0.4,0.0,0.694599986076355,0.32429999113082886,0.3702999949455261,0.11659999936819077,-0.2572999894618988,-0.2572999894618988
1,17,0.6,-1.0,-0.4,-0.38,0.835099995136261,0.3871000111103058,0.4479999840259552,0.19550000131130219,0.03180000185966492,-0.3481999933719635
1,18,0.19999999999999996,-1.0,-0.4,-0.38,0.9271000027656555,0.42829999327659607,0.49880000948905945,0.32350000739097595,0.30230000615119934,-0.07769998908042908
1,19,0.0,-1.0,-0.4,-0.18999999999999995,0.5640000104904175,0.27489998936653137,0.2891000211238861,0.3734000027179718,0.5108000040054321,0.3208000040054322
1,20,0.0,-1.0,-0.4,-0.0,0.5759999752044678,0.2800000011920929,0.2959999740123749,0.35749998688697815,0.6061999797821045,0.6061999797821045
1,21,0.0,-1.0,-0.4,-0.0,0.5640000104904175,0.27489998936653137,0.2891000211238861,0.35019999742507935,0.6060000061988831,0.6060000061988831
